stno,stat_name,SLV_m,LON,LAT,CITY,ADD,START,END,NOTE,OLD,NEW,url_nam,url_nam25
C0E790,卓蘭,344.0,120.8248,24.3128,苗栗縣,卓蘭鎮中山路127號(卓蘭鎮公所),2011/11/01,　,　,　,　,%E5%8D%93%E8%98%AD,%25E5%258D%2593%25E8%2598%25AD
C0E810,西湖,53.0,120.7485,24.5629,苗栗縣,西湖鄉二湖村2鄰22號(僑文國小),2011/11/01,　,　,　,　,%E8%A5%BF%E6%B9%96,%25E8%25A5%25BF%25E6%25B9%2596
C0E820,獅潭,220.0,120.92,24.5391,苗栗縣,獅潭鄉新店村11鄰103-2號(獅潭鄉公所圖書館樓頂),2011/12/01,　,　,　,　,%E7%8D%85%E6%BD%AD,%25E7%258D%2585%25E6%25BD%25AD
C0E830,苑裡,37.0,120.6531,24.4397,苗栗縣,苑裡鎮信義路1號(苑裡鎮公所),2013/12/01,　,　,　,　,%E8%8B%91%E8%A3%A1,%25E8%258B%2591%25E8%25A3%25A1
C0E850,大河,104.0,120.9486,24.6181,苗栗縣,三灣鄉大河村48號(大河派出所),2015/08/04,　,　,　,　,%E5%A4%A7%E6%B2%B3,%25E5%25A4%25A7%25E6%25B2%25B3
C0E860,觀霧2,2616.0,121.1132,24.506,苗栗縣,南庄鄉,2016/01/01,　,　,　,　,%E8%A7%80%E9%9C%A72,%25E8%25A7%2580%25E9%259C%25A72
C0E870,高鐵苗栗,34.0,120.8261,24.6073,苗栗縣,後龍鎮高鐵三路268號(高鐵苗栗站外),2017/08/01,　,　,　,　,%E9%AB%98%E9%90%B5%E8%8B%97%E6%A0%97,%25E9%25AB%2598%25E9%2590%25B5%25E8%258B%2597%25E6%25A0%2597
C0F000,大肚,273.0,120.5721,24.153000000000002,臺中市,大肚區瑞井里遊園路一段2號(臺中區監理所內),2011/11/01,　,原(C1F000)站因擴充為氣象站，於2011/11/1升級為(C0F000)站。,C1F000,　,%E5%A4%A7%E8%82%9A,%25E5%25A4%25A7%25E8%2582%259A
C0F0A0,雪山圈谷,3587.0,121.2363,24.3886,臺中市,和平區(往雪山主峰路上9.8公里處右邊),2016/07/15,　,　,　,　,%E9%9B%AA%E5%B1%B1%E5%9C%88%E8%B0%B7,%25E9%259B%25AA%25E5%25B1%25B1%25E5%259C%2588%25E8%25B0%25B7
C0F0B0,石岡,311.0,120.7776,24.2761,臺中市,石岡區石岡街6號 (臺中市石岡區衛生所),2016/10/01,　,　,　,　,%E7%9F%B3%E5%B2%A1,%25E7%259F%25B3%25E5%25B2%25A1
C0F0C0,中坑,983.0,120.9033,24.2485,臺中市,和平區中坑里中坑段39地號內,2017/06/14,　,　,　,　,%E4%B8%AD%E5%9D%91,%25E4%25B8%25AD%25E5%259D%2591
C0F0D0,審馬陣,3171.0,121.4203,24.3817,臺中市,和平區南湖大山指標16.2K處(審馬陣山附近),2017/12/28,　,　,　,　,%E5%AF%A9%E9%A6%AC%E9%99%A3,%25E5%25AF%25A9%25E9%25A6%25AC%25E9%2599%25A3
C0F0E0,南湖圈谷,3557.0,121.4447,24.3637,臺中市,和平區南湖大山指標20K處(南湖主峰東峰岔路附近),2017/12/28,　,　,　,　,%E5%8D%97%E6%B9%96%E5%9C%88%E8%B0%B7,%25E5%258D%2597%25E6%25B9%2596%25E5%259C%2588%25E8%25B0%25B7
C0F850,東勢,379.0,120.833,24.2464,臺中市,東勢區東關路647號(東勢林區管理處雙崎工作站內),2011/11/01,　,原(C1F850)站因擴充為氣象站，於2011/11/1升級為(C0F850)站。,C1F850,　,%E6%9D%B1%E5%8B%A2,%25E6%259D%25B1%25E5%258B%25A2
C0F861,梨山,2215.0,121.2437,24.2475,臺中市,和平區梨山里福壽路29號（福壽山農場）,2004/07/01,　,　,C0F860,　,%E6%A2%A8%E5%B1%B1,%25E6%25A2%25A8%25E5%25B1%25B1
C0F930,大甲,100.0,120.6404,24.3477,臺中市,大甲區開元路71號(大甲高級工業職業學校內),2011/11/01,　,原(C1F930)站因擴充為氣象站，於2011/11/1升級為(C0F930)站。,C1F930,　,%E5%A4%A7%E7%94%B2,%25E5%25A4%25A7%25E7%2594%25B2
C0F970,大坑,145.0,120.7223,24.1731,臺中市,北屯區軍福十三路268號(東山消防分隊),2011/11/01,　,原(C1F970)站因擴充為氣象站，於2011/11/1升級為(C0F970)站。,C1F970,　,%E5%A4%A7%E5%9D%91,%25E5%25A4%25A7%25E5%259D%2591
C0F9A0,中竹林,425.0,120.7511,24.1036,臺中市,太平區長龍路中埔二號橋至站址直線距離約1.7km,2011/11/01,　,原(C1F9A0)站因擴充為氣象站，於2011/11/1升級為(C0F9A0)站。,C1F9A0,　,%E4%B8%AD%E7%AB%B9%E6%9E%97,%25E4%25B8%25AD%25E7%25AB%25B9%25E6%259E%2597
C0F9I0,神岡,194.0,120.6583,24.2725,臺中市,神岡區三民路639號(圳堵國小校園南側大樓屋頂平台),2011/11/01,　,原(C1F9I0)站因擴充為氣象站，於2011/11/1升級為(C0F9I0)站。,C1F9I0,　,%E7%A5%9E%E5%B2%A1,%25E7%25A5%259E%25E5%25B2%25A1
C0F9K0,大安,30.0,120.588,24.3451,臺中市,大安區中庄里中山南路296號(大安國小),2011/11/01,　,　,　,　,%E5%A4%A7%E5%AE%89,%25E5%25A4%25A7%25E5%25AE%2589
C0F9L0,后里,253.0,120.7297,24.3104,臺中市,后里區甲后路110號(后里國小),2011/11/01,　,　,　,　,%E5%90%8E%E9%87%8C,%25E5%2590%258E%25E9%2587%258C
C0F9M0,豐原,230.0,120.7207,24.2543,臺中市,豐原區豐榮里12鄰新生北路155號(豐原國小),2011/11/01,　,　,　,　,%E8%B1%90%E5%8E%9F,%25E8%25B1%2590%25E5%258E%259F
C0F9N0,大里,75.0,120.7014,24.0925,臺中市,大里區文化街120號(塗城國小),2011/11/01,　,　,　,　,%E5%A4%A7%E9%87%8C,%25E5%25A4%25A7%25E9%2587%258C
C0F9O0,潭子,175.0,120.7039,24.2131,臺中市,潭子區中山路二段435號(潭子國小),2011/11/01,　,　,　,　,%E6%BD%AD%E5%AD%90,%25E6%25BD%25AD%25E5%25AD%2590
C0F9P0,清水,26.0,120.5622,24.3123,臺中市,清水區護岸路37號(高美國小),2011/11/01,　,　,　,　,%E6%B8%85%E6%B0%B4,%25E6%25B8%2585%25E6%25B0%25B4
C0F9Q0,外埔,149.0,120.7057,24.3478,臺中市,外埔區土城里土城西路55號(安定國小),2011/11/01,　,　,　,　,%E5%A4%96%E5%9F%94,%25E5%25A4%2596%25E5%259F%2594
C0F9R0,龍井,20.0,120.529,24.1845,臺中市,龍井區西里龍門路51號(龍井國小),2011/11/01,　,　,　,　,%E9%BE%8D%E4%BA%95,%25E9%25BE%258D%25E4%25BA%2595
C0F9S0,烏日,43.0,120.6241,24.1071,臺中市,烏日區中山路二段196號(烏日國小),2011/11/01,　,　,　,　,%E7%83%8F%E6%97%A5,%25E7%2583%258F%25E6%2597%25A5
C0F9T0,西屯,111.0,120.6413,24.1795,臺中市,西屯區西屯路二段300號(西屯國小),2011/11/01,　,　,　,　,%E8%A5%BF%E5%B1%AF,%25E8%25A5%25BF%25E5%25B1%25AF
C0F9U0,南屯,74.0,120.63799999999999,24.136999999999997,臺中市,南屯區黎明路一段968號(南屯國小),2011/11/01,　,　,　,　,%E5%8D%97%E5%B1%AF,%25E5%258D%2597%25E5%25B1%25AF
C0F9V0,新社,525.0,120.8158,24.2002,臺中市,新社區大南里興中街46號(農委會種苗改良繁殖場),2011/11/01,　,　,　,　,%E6%96%B0%E7%A4%BE,%25E6%2596%25B0%25E7%25A4%25BE
C0F9X0,大雅(中科園區),166.0,120.6245,24.2153,臺中市,大雅區中部科學工業園區臺中園區(汙水處理機房樓頂),2015/08/21,　,　,　,　,%E5%A4%A7%E9%9B%85%28%E4%B8%AD%E7%A7%91%E5%9C%92%E5%8D%80%29,%25E5%25A4%25A7%25E9%259B%2585%2528%25E4%25B8%25AD%25E7%25A7%2591%25E5%259C%2592%25E5%258D%2580%2529
C0F9Y0,桃山,3313.0,121.3038,24.4327,臺中市,和平區(位於往桃山山屋叉路解說牌附近),2016/07/15,　,　,　,　,%E6%A1%83%E5%B1%B1,%25E6%25A1%2583%25E5%25B1%25B1
C0F9Z0,雪山東峰,3193.0,121.2687,24.3888,臺中市,和平區(位於雪山東峰直升機停機坪東南東方60公尺處),2016/07/15,　,　,　,　,%E9%9B%AA%E5%B1%B1%E6%9D%B1%E5%B3%B0,%25E9%259B%25AA%25E5%25B1%25B1%25E6%259D%25B1%25E5%25B3%25B0
C0G620,芬園,110.0,120.6213,24.0157,彰化縣,芬園鄉楓坑村大埔崙產業道路上(芬園往臺灣民俗村路上),2011/11/01,　,原(C1G620)站因擴充為氣象站，於2011/11/1升級為(C0G620)站。,C1G620,　,%E8%8A%AC%E5%9C%92,%25E8%258A%25AC%25E5%259C%2592
C0G640,鹿港,17.0,120.4305,24.0753,彰化縣,鹿港鎮海埔里顏厝巷67號(行政院退輔會魚殖管理處彰化分場內),1992/07/01,　,　,　,　,%E9%B9%BF%E6%B8%AF,%25E9%25B9%25BF%25E6%25B8%25AF
C0G650,員林,34.0,120.5856,23.9465,彰化縣,員林市萬年里明倫路2號(明倫國中內),1992/07/01,　,　,　,　,%E5%93%A1%E6%9E%97,%25E5%2593%25A1%25E6%259E%2597
C0G660,溪湖,27.0,120.4791,23.9484,彰化縣,溪湖鎮大竹里彰水路2段725號(湖南國民小學內),2011/11/01,　,原(C1G660)站因擴充為氣象站，於2011/11/1升級為(C0G660)站。,C1G660,　,%E6%BA%AA%E6%B9%96,%25E6%25BA%25AA%25E6%25B9%2596
C0G720,溪州,50.0,120.4991,23.8516,彰化縣,溪州鄉溪下路四段560號(溪州鄉公所),2015/07/03,　,　,　,　,%E6%BA%AA%E5%B7%9E,%25E6%25BA%25AA%25E5%25B7%259E
C0G730,二林,27.0,120.3761,23.9033,彰化縣,二林鎮仁愛路200號(二林消防分隊),2015/07/03,　,原中西(C1G700)站因移位及擴充為氣象站，於2015/7/1升級為(C0G730)站，站名更變為二林。,C1G700,　,%E4%BA%8C%E6%9E%97,%25E4%25BA%258C%25E6%259E%2597
C0G740,大城,24.0,120.3209,23.8525,彰化縣,大城鄉東城村中平路185號(大城鄉公所),2015/07/03,　,　,　,　,%E5%A4%A7%E5%9F%8E,%25E5%25A4%25A7%25E5%259F%258E
C0G750,竹塘,31.0,120.3825,23.8466,彰化縣,竹塘鄉永安村東陽路二段221號(永安派出所),2015/07/03,　,　,　,　,%E7%AB%B9%E5%A1%98,%25E7%25AB%25B9%25E5%25A1%2598
C0G760,高鐵彰化,53.0,120.5746,23.8752,彰化縣,田中鎮站區路二段99號(高鐵彰化站外),2017/08/01,　,　,　,　,%E9%AB%98%E9%90%B5%E5%BD%B0%E5%8C%96,%25E9%25AB%2598%25E9%2590%25B5%25E5%25BD%25B0%25E5%258C%2596
C0G770,福興,15.0,120.4377,24.0413,彰化縣,福興鄉員鹿路二段270號(福興國中),2011/11/01,　,　,　,　,%E7%A6%8F%E8%88%88,%25E7%25A6%258F%25E8%2588%2588
C0G780,秀水,27.0,120.5039,24.0341,彰化縣,秀水鄉安東村中山路257號(秀水國小),2011/11/01,　,　,　,　,%E7%A7%80%E6%B0%B4,%25E7%25A7%2580%25E6%25B0%25B4
C0G790,花壇,27.0,120.5523,24.0161,彰化縣,花壇鄉中庄村中橋街226號(華南國小),2011/11/01,　,　,　,　,%E8%8A%B1%E5%A3%87,%25E8%258A%25B1%25E5%25A3%2587
C0G800,埔鹽,15.0,120.4317,24.0004,彰化縣,埔鹽鄉永樂村永樂路600號(永樂國小),2011/11/01,　,　,　,　,%E5%9F%94%E9%B9%BD,%25E5%259F%2594%25E9%25B9%25BD
C0G810,埔心,26.0,120.5255,23.9476,彰化縣,埔心鄉舊館村員鹿路四段201號(舊館國小),2011/11/01,　,　,　,　,%E5%9F%94%E5%BF%83,%25E5%259F%2594%25E5%25BF%2583
C0G820,田尾,29.0,120.5094,23.9017,彰化縣,田尾鄉中正路二段101號(仁豐國小),2011/11/01,　,　,　,　,%E7%94%B0%E5%B0%BE,%25E7%2594%25B0%25E5%25B0%25BE
C0G830,埤頭,27.0,120.4528,23.866,彰化縣,埤頭鄉大湖村大湖路260號(大湖國小),2011/11/01,　,　,　,　,%E5%9F%A4%E9%A0%AD,%25E5%259F%25A4%25E9%25A0%25AD
C0G840,北斗,32.0,120.5142,23.8776,彰化縣,北斗鎮斗苑路二段150號(螺陽國小),2011/11/01,　,　,　,　,%E5%8C%97%E6%96%97,%25E5%258C%2597%25E6%2596%2597
C0G850,田中,62.0,120.5883,23.8568,彰化縣,田中鎮中州路一段177號(田中國小),2011/11/01,　,　,　,　,%E7%94%B0%E4%B8%AD,%25E7%2594%25B0%25E4%25B8%25AD
C0G860,社頭,45.0,120.5862,23.8976,彰化縣,社頭鄉社斗路一段258號(社頭國小),2011/11/01,　,　,　,　,%E7%A4%BE%E9%A0%AD,%25E7%25A4%25BE%25E9%25A0%25AD
C0G870,芳苑,12.0,120.32,23.9223,彰化縣,芳苑鄉仁愛村斗苑路芳苑段211號(芳苑國中),2011/11/01,　,　,　,　,%E8%8A%B3%E8%8B%91,%25E8%258A%25B3%25E8%258B%2591
C0G880,二水,92.0,120.6173,23.8107,彰化縣,二水鄉文化村119號(二水國小),2011/11/01,　,　,　,　,%E4%BA%8C%E6%B0%B4,%25E4%25BA%258C%25E6%25B0%25B4
C0G890,伸港,24.0,120.4844,24.1489,彰化縣,伸港鄉新港村和平路60號(新港國小),2011/11/01,　,　,　,　,%E4%BC%B8%E6%B8%AF,%25E4%25BC%25B8%25E6%25B8%25AF
C0H890,埔里,440.0,120.9524,23.9722,南投縣,埔里鎮大城里大城路169號(南投縣立大成國民中學內),2016/01/01,　,原大肚城(C1H890)站因擴充為氣象站，於2015/9/4升級為(C0H890)站，站名更變為埔里。,C1H890,　,%E5%9F%94%E9%87%8C,%25E5%259F%2594%25E9%2587%258C
C0H950,中寮,192.0,120.7664,23.8844,南投縣,中寮鄉復興村初中巷50號(中寮國中校園內),2011/11/01,　,原(C1H950)站因擴充為氣象站，於2011/11/1升級為(C0H950)站。,C1H950,　,%E4%B8%AD%E5%AF%AE,%25E4%25B8%25AD%25E5%25AF%25AE
C0H960,草屯,120.0,120.6809,23.9737,南投縣,草屯鎮中山里草鞋墩1街8號(草屯鎮公所樓頂),2011/11/01,　,原(C1H960)站因擴充為氣象站，於2011/11/1升級為(C0H960)站。,C1H960,　,%E8%8D%89%E5%B1%AF,%25E8%258D%2589%25E5%25B1%25AF
C0H990,昆陽,3076.0,121.2736,24.1213,南投縣,仁愛鄉昆陽警察局後方下坡處(太魯閣國家公園)石碑後20公尺,1992/07/01,　,本站於2015/8/24起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E6%98%86%E9%99%BD,%25E6%2598%2586%25E9%2599%25BD
C0H9A0,神木村,1595.0,120.8437,23.5327,南投縣,信義鄉神木村神木工作分站後方山坡上(對高岳營林區29林班地444號土地),1999/02/01,　,本站於2015/9/21起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E7%A5%9E%E6%9C%A8%E6%9D%91,%25E7%25A5%259E%25E6%259C%25A8%25E6%259D%2591
C0H9C0,合歡山,3402.0,121.2725,24.1434,南投縣,仁愛鄉(近合歡山三角點，由松雪樓開車約15分鐘，大甲溪事業區第81林班),2008/02/25,　,原(C0F950)站因縣市代碼不符，於2008/2/25重新編碼為(C0H9C0)站。,C0F950,　,%E5%90%88%E6%AD%A1%E5%B1%B1,%25E5%2590%2588%25E6%25AD%25A1%25E5%25B1%25B1
C0I010,廬山,1562.0,121.1818,24.0333,南投縣,仁愛鄉大同村仁和路21號(埔里-霧社收費站-盧山電力公司瞭望台),1992/07/01,　,本站於2015/7/30起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E5%BB%AC%E5%B1%B1,%25E5%25BB%25AC%25E5%25B1%25B1
C0I080,信義,536.0,120.851,23.6897,南投縣,信義鄉自強村綠美巷(內茅埔營林區23林班地),2016/01/01,　,原(C1I080)站因擴充為氣象站，於2015/9/22升級為(C0I080)站。,C1I080,　,%E4%BF%A1%E7%BE%A9,%25E4%25BF%25A1%25E7%25BE%25A9
C0I090,鳳凰,910.0,120.7873,23.7281,南投縣,鹿谷鄉鳳凰鳥園旁,1992/07/01,　,　,　,　,%E9%B3%B3%E5%87%B0,%25E9%25B3%25B3%25E5%2587%25B0
C0I110,竹山,161.0,120.6882,23.7612,南投縣,竹山鎮延和里向學街32號(竹山國民小學內),1992/07/01,　,　,　,　,%E7%AB%B9%E5%B1%B1,%25E7%25AB%25B9%25E5%25B1%25B1
C0I360,水里,300.0,120.8498,23.8126,南投縣,水里鄉中山路一段515號(玉山國家公園管理處),2016/01/01,　,　,　,　,%E6%B0%B4%E9%87%8C,%25E6%25B0%25B4%25E9%2587%258C
C0I370,魚池,671.0,120.9414,23.8957,南投縣,魚池鄉東池村魚池街194號(魚池鄉衛生所),2016/01/01,　,　,　,　,%E9%AD%9A%E6%B1%A0,%25E9%25AD%259A%25E6%25B1%25A0
C0I380,集集,258.0,120.8015,23.8282,南投縣,集集鎮民生東路1號(農委會特有生物研究保育中心),2016/01/01,　,　,　,　,%E9%9B%86%E9%9B%86,%25E9%259B%2586%25E9%259B%2586
C0I390,仁愛,1184.0,121.1322,24.0221,南投縣,仁愛鄉仁和路50號(台電公司仁愛服務所),2016/01/01,　,　,　,　,%E4%BB%81%E6%84%9B,%25E4%25BB%2581%25E6%2584%259B
C0I410,名間,180.0,120.7014,23.8371,南投縣,名間鄉董門巷2號(名間鄉立體停車場),2016/01/01,　,　,　,　,%E5%90%8D%E9%96%93,%25E5%2590%258D%25E9%2596%2593
C0I420,國姓,305.0,120.8551,24.0378,南投縣,國姓鄉民族街40號(國姓鄉老人文康活動中心),2016/01/01,　,　,　,　,%E5%9C%8B%E5%A7%93,%25E5%259C%258B%25E5%25A7%2593
C0I460,南投,110.0,120.6792,23.9132,南投縣,南投市龍泉里玉井街5號(南投市公所樓頂),2015/09/21,　,　,　,　,%E5%8D%97%E6%8A%95,%25E5%258D%2597%25E6%258A%2595
C0I480,梅峰,2165.0,121.1736,24.0853,南投縣,仁愛鄉大同村仁和路215號(梅峰農場),2016/01/01,　,　,　,　,%E6%A2%85%E5%B3%B0,%25E6%25A2%2585%25E5%25B3%25B0
C0I490,萬大林道,1601.0,121.0914,23.9282,南投縣,仁愛鄉曲冰段(萬大林道約7.2k附近高地),2016/01/01,　,　,　,　,%E8%90%AC%E5%A4%A7%E6%9E%97%E9%81%93,%25E8%2590%25AC%25E5%25A4%25A7%25E6%259E%2597%25E9%2581%2593
C0I520,玉山風口,3860.0,120.956,23.4705,南投縣,信義鄉(玉山主峰往北峰叉路空地附近),2016/07/15,　,　,　,　,%E7%8E%89%E5%B1%B1%E9%A2%A8%E5%8F%A3,%25E7%258E%2589%25E5%25B1%25B1%25E9%25A2%25A8%25E5%258F%25A3
C0I530,小奇萊,3014.0,121.2957,24.1318,南投縣,仁愛鄉小奇萊步道指標1.5K處附近,2017/12/28,　,　,　,　,%E5%B0%8F%E5%A5%87%E8%90%8A,%25E5%25B0%258F%25E5%25A5%2587%25E8%2590%258A
C0I540,奇萊稜線,3344.0,121.3265,24.1092,南投縣,仁愛鄉奇萊連峰指標6.4K處(奇萊山屋附近),2017/12/28,　,　,　,　,%E5%A5%87%E8%90%8A%E7%A8%9C%E7%B7%9A,%25E5%25A5%2587%25E8%2590%258A%25E7%25A8%259C%25E7%25B7%259A
C0K240,草嶺,1132.0,120.6935,23.5956,雲林縣,古坑鄉草嶺村龍頭,1992/07/01,　,　,　,　,%E8%8D%89%E5%B6%BA,%25E8%258D%2589%25E5%25B6%25BA
C0K250,崙背,12.0,120.3189,23.7556,雲林縣,崙背鄉阿勸村阿勸農場(阿勸段487號),2016/01/01,　,原(C1K250)站因擴充為氣象站，於2015/6/8升級為(C0K250)站。,C1K250,　,%E5%B4%99%E8%83%8C,%25E5%25B4%2599%25E8%2583%258C
C0K280,四湖,23.0,120.2271,23.6304,雲林縣,四湖鄉湖西村中正路766號(四湖國民中學內),1993/03/01,　,本站於2015/7/18起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E5%9B%9B%E6%B9%96,%25E5%259B%259B%25E6%25B9%2596
C0K291,宜梧,8.0,120.1693,23.5363,雲林縣,口湖鄉湖口村170號央廣口湖分台內(憲兵排樓頂),2010/09/27,　,原(C0K290)站因觀測位置不佳，於2010/9/27更變為(C0K291)站。於2015/7/1遷移至原址鄰近旁建物樓頂並進行儀器汰換。,C0K290,　,%E5%AE%9C%E6%A2%A7,%25E5%25AE%259C%25E6%25A2%25A7
C0K330,虎尾,38.0,120.44200000000001,23.7192,雲林縣,虎尾鎮林森路一段64號(中正國民小學內),1993/03/01,　,本站於2015/5/27起進行儀器汰換，並於2015/7/1完成驗收。,　,　,%E8%99%8E%E5%B0%BE,%25E8%2599%258E%25E5%25B0%25BE
C0K390,土庫,31.0,120.3956,23.679000000000002,雲林縣,土庫鎮建國路41號(土庫消防分隊),2015/07/03,　,　,　,　,%E5%9C%9F%E5%BA%AB,%25E5%259C%259F%25E5%25BA%25AB
C0K400,斗六,65.0,120.5411,23.7206,雲林縣,斗六市鎮北路345-1號(斗六消防分隊),2015/07/03,　,　,　,　,%E6%96%97%E5%85%AD,%25E6%2596%2597%25E5%2585%25AD
C0K410,北港,20.0,120.2928,23.574,雲林縣,北港鎮大同路565號(北港消防分隊),2015/07/03,　,　,　,　,%E5%8C%97%E6%B8%AF,%25E5%258C%2597%25E6%25B8%25AF
C0K420,西螺,42.0,120.4674,23.8004,雲林縣,西螺鎮公正路211號(西螺消防分隊),2015/07/03,　,　,　,　,%E8%A5%BF%E8%9E%BA,%25E8%25A5%25BF%25E8%259E%25BA
C0K430,褒忠,30.0,120.3036,23.6909,雲林縣,褒忠鄉中正路451號(褒忠鄉公所),2015/07/03,　,　,　,　,%E8%A4%92%E5%BF%A0,%25E8%25A4%2592%25E5%25BF%25A0
C0K440,二崙,35.0,120.4089,23.7728,雲林縣,二崙鄉中正路80號(二崙消防分隊),2016/01/01,　,　,　,　,%E4%BA%8C%E5%B4%99,%25E4%25BA%258C%25E5%25B4%2599
C0K450,大埤,35.0,120.4315,23.6461,雲林縣,大埤鄉中山路8號(大埤鄉公所),2015/07/03,　,　,　,　,%E5%A4%A7%E5%9F%A4,%25E5%25A4%25A7%25E5%259F%25A4
C0K460,斗南,60.0,120.4784,23.6787,雲林縣,斗南鎮延平路二段266號(斗南鎮停一立體停車場),2015/07/03,　,　,　,　,%E6%96%97%E5%8D%97,%25E6%2596%2597%25E5%258D%2597
C0K470,林內,97.0,120.6096,23.7487,雲林縣,林內鄉中正路685號(林內消防分隊),2016/01/01,　,　,　,　,%E6%9E%97%E5%85%A7,%25E6%259E%2597%25E5%2585%25A7
C0K480,莿桐,56.0,120.5024,23.7612,雲林縣,莿桐鄉和平路53號(莿桐鄉公所),2016/01/01,　,　,　,　,%E8%8E%BF%E6%A1%90,%25E8%258E%25BF%25E6%25A1%2590
C0K490,古坑,91.0,120.5598,23.6543,雲林縣,古坑鄉中山路393號(古坑消防分隊),2015/07/03,　,　,　,　,%E5%8F%A4%E5%9D%91,%25E5%258F%25A4%25E5%259D%2591
C0K500,元長,12.0,120.315,23.6498,雲林縣,元長鄉長南村仁愛街2號(元長鄉公所),2015/07/03,　,　,　,　,%E5%85%83%E9%95%B7,%25E5%2585%2583%25E9%2595%25B7
C0K510,水林,10.0,120.24600000000001,23.5729,雲林縣,水林鄉水北村水林路12號(水林鄉公所),2015/07/03,　,　,　,　,%E6%B0%B4%E6%9E%97,%25E6%25B0%25B4%25E6%259E%2597
C0K520,雲林東勢,10.0,120.1548,23.6744,雲林縣,東勢鄉東南村所前街3號(東勢鄉公所),2015/07/03,　,　,　,　,%E9%9B%B2%E6%9E%97%E6%9D%B1%E5%8B%A2,%25E9%259B%25B2%25E6%259E%2597%25E6%259D%25B1%25E5%258B%25A2
C0K530,臺西,12.0,120.1976,23.7015,雲林縣,台西鄉中山路110巷38號(臺西消防分隊),2015/07/03,　,　,　,　,%E8%87%BA%E8%A5%BF,%25E8%2587%25BA%25E8%25A5%25BF
C0K550,蔦松,15.0,120.2297,23.5143,雲林縣,水林鄉松中村蔦松路213號(蔦松國小),2016/01/01,　,　,　,　,%E8%94%A6%E6%9D%BE,%25E8%2594%25A6%25E6%259D%25BE
C0K560,棋山,117.0,120.6034,23.6865,雲林縣,古坑鄉棋盤村棋山49號(棋山國小),2016/01/01,　,　,　,　,%E6%A3%8B%E5%B1%B1,%25E6%25A3%258B%25E5%25B1%25B1
C0K580,高鐵雲林,26.0,120.4179,23.7375,雲林縣,虎尾鎮站前東路301號(高鐵雲林站外),2017/08/01,　,　,　,　,%E9%AB%98%E9%90%B5%E9%9B%B2%E6%9E%97,%25E9%25AB%2598%25E9%2590%25B5%25E9%259B%25B2%25E6%259E%2597
C0M410,馬頭山,245.0,120.58200000000001,23.3244,嘉義縣,大埔鄉永樂村1鄰內灣仔2號,1988/12/01,　,本站於2013/3/21 進行儀器汰換，並於2013/8/1完成驗收。,　,　,%E9%A6%AC%E9%A0%AD%E5%B1%B1,%25E9%25A6%25AC%25E9%25A0%25AD%25E5%25B1%25B1
C0M520,東後寮,15.0,120.2481,23.3699,嘉義縣,義竹鄉東光村7號(台糖東後寮農場),2015/07/03,　,原(C1M520)站因擴充為氣象站，於2015/7/1升級為(C0M520)站。,C1M520,　,%E6%9D%B1%E5%BE%8C%E5%AF%AE,%25E6%259D%25B1%25E5%25BE%258C%25E5%25AF%25AE
C0M530,奮起湖,1385.0,120.6993,23.4939,嘉義縣,竹崎鄉阿里山事業區148林班地(中興苗圃內),1993/03/01,　,本站於2015/7/7起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E5%A5%AE%E8%B5%B7%E6%B9%96,%25E5%25A5%25AE%25E8%25B5%25B7%25E6%25B9%2596
C0M640,中埔,155.0,120.5229,23.4254,嘉義縣,中埔鄉中埔村128號(中埔鄉公所),2015/07/03,　,　,　,　,%E4%B8%AD%E5%9F%94,%25E4%25B8%25AD%25E5%259F%2594
C0M650,朴子,20.0,120.23899999999999,23.4346,嘉義縣,朴子市竹村里36號(竹村國小),2015/07/03,　,　,　,　,%E6%9C%B4%E5%AD%90,%25E6%259C%25B4%25E5%25AD%2590
C0M660,溪口,40.0,120.4036,23.6041,嘉義縣,溪口鄉中正東路103號(溪口國中學生活動中心),2015/07/03,　,　,　,　,%E6%BA%AA%E5%8F%A3,%25E6%25BA%25AA%25E5%258F%25A3
C0M670,大林,43.0,120.4584,23.6006,嘉義縣,大林鎮新興街110號(大林地政事務所),2015/07/03,　,　,　,　,%E5%A4%A7%E6%9E%97,%25E5%25A4%25A7%25E6%259E%2597
C0M680,太保,37.0,120.3315,23.4551,嘉義縣,太保市太保里31號(太保市圖書館),2015/07/03,　,　,　,　,%E5%A4%AA%E4%BF%9D,%25E5%25A4%25AA%25E4%25BF%259D
C0M690,水上,33.0,120.3889,23.4197,嘉義縣,水上鄉三鎮村三鎮路119號(水上消防分隊),2015/07/03,　,　,　,　,%E6%B0%B4%E4%B8%8A,%25E6%25B0%25B4%25E4%25B8%258A
C0M700,竹崎,150.0,120.5555,23.5262,嘉義縣,竹崎鄉竹崎村舊車站79號(竹崎消防分隊),2015/07/03,　,　,　,　,%E7%AB%B9%E5%B4%8E,%25E7%25AB%25B9%25E5%25B4%258E
